Scophthalmus,maximus,37.25,7.25,1300:477:1,0.07
Scophthalmus,maximus,37.25,7.75,1300:477:2,0.06
Scophthalmus,maximus,37.25,8.25,1300:478:1,0.06
Scophthalmus,maximus,37.25,8.75,1300:478:2,0.06
Scophthalmus,maximus,37.75,8.75,1300:478:4,0.05
Scophthalmus,maximus,37.25,9.25,1300:479:1,0.09
Scophthalmus,maximus,37.25,9.75,1300:479:2,0.07
Scophthalmus,maximus,37.75,9.25,1300:479:3,0.04
Scophthalmus,maximus,38.75,8.25,1300:488:3,0.04
Scophthalmus,maximus,38.75,8.75,1300:488:4,0.04
Scophthalmus,maximus,38.75,9.25,1300:489:3,0.03
Scophthalmus,maximus,39.25,8.25,1300:498:1,0.04
Scophthalmus,maximus,39.25,8.75,1300:498:2,0.05
Scophthalmus,maximus,39.75,8.25,1300:498:3,0.05
Scophthalmus,maximus,39.25,9.25,1300:499:1,0.05
Scophthalmus,maximus,39.25,9.75,1300:499:2,0.03
Scophthalmus,maximus,39.75,9.75,1300:499:4,0.03
Scophthalmus,maximus,32.75,12.25,1301:122:3,0.01
Scophthalmus,maximus,32.75,12.75,1301:122:4,0.02
Scophthalmus,maximus,32.75,13.25,1301:123:3,0.02
Scophthalmus,maximus,32.75,13.75,1301:123:4,0.03
Scophthalmus,maximus,33.75,10.25,1301:130:3,0.02
Scophthalmus,maximus,33.75,10.75,1301:130:4,0.03
Scophthalmus,maximus,33.25,11.25,1301:131:1,0.04
Scophthalmus,maximus,33.25,11.75,1301:131:2,0.01
Scophthalmus,maximus,33.75,11.25,1301:131:3,0.02
Scophthalmus,maximus,33.75,11.75,1301:131:4,0.01
Scophthalmus,maximus,33.25,12.25,1301:132:1,0.01
Scophthalmus,maximus,33.25,12.75,1301:132:2,0.01
Scophthalmus,maximus,33.75,12.25,1301:132:3,0.01
Scophthalmus,maximus,33.25,13.25,1301:133:1,0.01
Scophthalmus,maximus,34.25,10.25,1301:140:1,0.03
Scophthalmus,maximus,34.25,10.75,1301:140:2,0.04
Scophthalmus,maximus,34.75,10.75,1301:140:4,0.04
Scophthalmus,maximus,34.25,11.25,1301:141:1,0.03
Scophthalmus,maximus,34.25,11.75,1301:141:2,0.01
Scophthalmus,maximus,34.75,11.25,1301:141:3,0.05
Scophthalmus,maximus,34.75,11.75,1301:141:4,0.04
Scophthalmus,maximus,34.25,12.25,1301:142:1,0.01
Scophthalmus,maximus,34.75,12.25,1301:142:3,0.01
Scophthalmus,maximus,34.75,12.75,1301:142:4,0.01
Scophthalmus,maximus,35.75,10.75,1301:350:4,0.06
Scophthalmus,maximus,35.25,11.25,1301:351:1,0.03
Scophthalmus,maximus,35.25,11.75,1301:351:2,0.03
Scophthalmus,maximus,35.75,11.25,1301:351:3,0.04
Scophthalmus,maximus,35.75,11.75,1301:351:4,0.03
Scophthalmus,maximus,35.25,12.25,1301:352:1,0.02
Scophthalmus,maximus,35.25,12.75,1301:352:2,0.02
Scophthalmus,maximus,35.75,12.25,1301:352:3,0.02
Scophthalmus,maximus,35.75,12.75,1301:352:4,0.02
Scophthalmus,maximus,35.25,13.25,1301:353:1,0.01
Scophthalmus,maximus,35.75,14.25,1301:354:3,0.01
Scophthalmus,maximus,35.75,14.75,1301:354:4,0.01
Scophthalmus,maximus,36.25,10.75,1301:360:2,0.04
Scophthalmus,maximus,36.75,10.25,1301:360:3,0.05
Scophthalmus,maximus,36.75,10.75,1301:360:4,0.04
Scophthalmus,maximus,36.25,11.25,1301:361:1,0.04
Scophthalmus,maximus,36.75,11.25,1301:361:3,0.04
Scophthalmus,maximus,36.75,11.75,1301:361:4,0.03
Scophthalmus,maximus,36.75,12.25,1301:362:3,0.02
Scophthalmus,maximus,36.75,12.75,1301:362:4,0.01
Scophthalmus,maximus,36.25,14.25,1301:364:1,0.01
Scophthalmus,maximus,36.75,14.25,1301:364:3,0.02
Scophthalmus,maximus,36.75,14.75,1301:364:4,0.01
Scophthalmus,maximus,37.25,10.25,1301:370:1,0.04
Scophthalmus,maximus,37.25,10.75,1301:370:2,0.05
Scophthalmus,maximus,37.75,10.75,1301:370:4,0.01
Scophthalmus,maximus,37.25,11.25,1301:371:1,0.05
Scophthalmus,maximus,37.75,11.75,1301:371:4,0.04
Scophthalmus,maximus,37.25,12.25,1301:372:1,0.02
Scophthalmus,maximus,37.25,12.75,1301:372:2,0.03
Scophthalmus,maximus,37.75,12.25,1301:372:3,0.03
Scophthalmus,maximus,37.75,12.75,1301:372:4,0.03
Scophthalmus,maximus,37.25,13.25,1301:373:1,0.03
Scophthalmus,maximus,37.25,13.75,1301:373:2,0.03
Scophthalmus,maximus,37.75,13.25,1301:373:3,0.02
Scophthalmus,maximus,37.25,14.25,1301:374:1,0.02
Scophthalmus,maximus,38.25,12.25,1301:382:1,0.03
Scophthalmus,maximus,38.25,12.75,1301:382:2,0.03
Scophthalmus,maximus,38.25,13.25,1301:383:1,0.02
Scophthalmus,maximus,38.25,13.75,1301:383:2,0.02
Scophthalmus,maximus,38.75,13.25,1301:383:3,0.01
Scophthalmus,maximus,38.25,14.25,1301:384:1,0.02
Scophthalmus,maximus,38.25,14.75,1301:384:2,0.02
Scophthalmus,maximus,38.75,14.25,1301:384:3,0.01
Scophthalmus,maximus,38.75,14.75,1301:384:4,0.02
Scophthalmus,maximus,36.75,15.25,1301:465:3,0.02
Scophthalmus,maximus,37.25,15.25,1301:475:1,0.03
Scophthalmus,maximus,37.75,15.25,1301:475:3,0.04
Scophthalmus,maximus,37.75,15.75,1301:475:4,0.02
Scophthalmus,maximus,37.75,16.25,1301:476:3,0.02
Scophthalmus,maximus,38.25,15.25,1301:485:1,0.03
Scophthalmus,maximus,38.25,15.75,1301:485:2,0.03
Scophthalmus,maximus,38.75,15.25,1301:485:3,0.01
Scophthalmus,maximus,38.75,15.75,1301:485:4,0.02
Scophthalmus,maximus,38.25,16.25,1301:486:1,0.02
Scophthalmus,maximus,38.25,16.75,1301:486:2,0.02
Scophthalmus,maximus,38.75,16.25,1301:486:3,0.02
Scophthalmus,maximus,38.75,16.75,1301:486:4,0.02
Scophthalmus,maximus,38.75,17.25,1301:487:3,0.02
Scophthalmus,maximus,39.75,15.25,1301:495:3,0.02
Scophthalmus,maximus,39.75,15.75,1301:495:4,0.03
Scophthalmus,maximus,39.25,16.25,1301:496:1,0.02
Scophthalmus,maximus,39.75,16.75,1301:496:4,0.03
Scophthalmus,maximus,39.25,17.25,1301:497:1,0.03
Scophthalmus,maximus,39.75,17.25,1301:497:3,0.03
Scophthalmus,maximus,39.75,18.25,1301:498:3,0.02
Scophthalmus,maximus,39.75,18.75,1301:498:4,0.01
Scophthalmus,maximus,39.25,19.75,1301:499:2,0.01
Scophthalmus,maximus,39.75,19.25,1301:499:3,0.01
Scophthalmus,maximus,39.75,19.75,1301:499:4,0.01
Scophthalmus,maximus,37.75,21.25,1302:371:3,0.01
Scophthalmus,maximus,37.75,21.75,1302:371:4,0.01
Scophthalmus,maximus,37.25,22.75,1302:372:2,0.01
Scophthalmus,maximus,37.75,22.75,1302:372:4,0.01
Scophthalmus,maximus,37.25,23.25,1302:373:1,0.01
Scophthalmus,maximus,37.25,23.75,1302:373:2,0.01
Scophthalmus,maximus,37.75,23.25,1302:373:3,0.02
Scophthalmus,maximus,37.75,23.75,1302:373:4,0.02
Scophthalmus,maximus,37.25,24.25,1302:374:1,0.01
Scophthalmus,maximus,37.25,24.75,1302:374:2,0.01
Scophthalmus,maximus,37.75,24.75,1302:374:4,0.01
Scophthalmus,maximus,38.25,20.75,1302:380:2,0.01
Scophthalmus,maximus,38.75,20.75,1302:380:4,0.01
Scophthalmus,maximus,38.25,21.75,1302:381:2,0.01
Scophthalmus,maximus,38.75,21.25,1302:381:3,0.01
Scophthalmus,maximus,38.25,22.25,1302:382:1,0.06
Scophthalmus,maximus,38.25,22.75,1302:382:2,0.07
Scophthalmus,maximus,38.75,22.75,1302:382:4,0.05
Scophthalmus,maximus,38.25,23.25,1302:383:1,0.05
Scophthalmus,maximus,38.25,23.75,1302:383:2,0.03
Scophthalmus,maximus,38.75,23.25,1302:383:3,0.05
Scophthalmus,maximus,38.75,23.75,1302:383:4,0.07
Scophthalmus,maximus,38.25,24.75,1302:384:2,0.02
Scophthalmus,maximus,38.75,24.25,1302:384:3,0.03
Scophthalmus,maximus,38.75,24.75,1302:384:4,0.03
Scophthalmus,maximus,39.25,20.75,1302:390:2,0.02
Scophthalmus,maximus,39.75,20.25,1302:390:3,0.02
Scophthalmus,maximus,39.25,21.25,1302:391:1,0.02
Scophthalmus,maximus,39.25,22.75,1302:392:2,0.03
Scophthalmus,maximus,39.75,22.75,1302:392:4,0.06
Scophthalmus,maximus,39.25,23.25,1302:393:1,0.08
Scophthalmus,maximus,39.25,23.75,1302:393:2,0.08
Scophthalmus,maximus,39.75,23.25,1302:393:3,0.11
Scophthalmus,maximus,39.75,23.75,1302:393:4,0.1
Scophthalmus,maximus,39.25,24.25,1302:394:1,0.08
Scophthalmus,maximus,39.25,24.75,1302:394:2,0.07
Scophthalmus,maximus,39.75,24.25,1302:394:3,0.1
Scophthalmus,maximus,37.25,25.25,1302:475:1,0.01
Scophthalmus,maximus,37.25,25.75,1302:475:2,0.01
Scophthalmus,maximus,37.75,25.25,1302:475:3,0.01
Scophthalmus,maximus,37.75,25.75,1302:475:4,0.01
Scophthalmus,maximus,37.75,26.25,1302:476:3,0.01
Scophthalmus,maximus,37.75,27.25,1302:477:3,0.01
Scophthalmus,maximus,38.25,25.75,1302:485:2,0.02
Scophthalmus,maximus,38.75,25.75,1302:485:4,0.01
Scophthalmus,maximus,38.25,26.25,1302:486:1,0.03
Scophthalmus,maximus,38.25,26.75,1302:486:2,0.02
Scophthalmus,maximus,38.75,26.25,1302:486:3,0.03
Scophthalmus,maximus,38.75,26.75,1302:486:4,0.06
Scophthalmus,maximus,38.25,27.25,1302:487:1,0.02
Scophthalmus,maximus,38.75,27.25,1302:487:3,0.02
Scophthalmus,maximus,39.25,25.25,1302:495:1,0.02
Scophthalmus,maximus,39.25,25.75,1302:495:2,0.05
Scophthalmus,maximus,39.75,25.25,1302:495:3,0.13
Scophthalmus,maximus,39.75,25.75,1302:495:4,0.05
Scophthalmus,maximus,39.25,26.25,1302:496:1,0.09
Scophthalmus,maximus,39.25,26.75,1302:496:2,0.07
Scophthalmus,maximus,39.75,26.25,1302:496:3,0.13
Scophthalmus,maximus,39.75,26.75,1302:496:4,0.13
Scophthalmus,maximus,40.25,0.25,1400:100:1,0.07
Scophthalmus,maximus,40.25,0.75,1400:100:2,0.08
Scophthalmus,maximus,40.75,0.75,1400:100:4,0.1
Scophthalmus,maximus,40.75,1.25,1400:101:3,0.07
Scophthalmus,maximus,40.25,3.25,1400:103:1,0.03
Scophthalmus,maximus,40.25,3.75,1400:103:2,0.04
Scophthalmus,maximus,40.25,4.25,1400:104:1,0.05
Scophthalmus,maximus,41.25,1.25,1400:111:1,0.13
Scophthalmus,maximus,41.25,1.75,1400:111:2,0.13
Scophthalmus,maximus,41.25,2.25,1400:112:1,0.14
Scophthalmus,maximus,41.25,2.75,1400:112:2,0.02
Scophthalmus,maximus,41.75,2.75,1400:112:4,0.07
Scophthalmus,maximus,41.75,3.25,1400:113:3,0.07
Scophthalmus,maximus,42.25,3.25,1400:123:1,0.12
Scophthalmus,maximus,42.75,3.25,1400:123:3,0.17
Scophthalmus,maximus,43.25,3.25,1400:133:1,0.17
Scophthalmus,maximus,43.25,3.75,1400:133:2,0.19
Scophthalmus,maximus,43.75,3.75,1400:133:4,0.19
Scophthalmus,maximus,43.25,4.25,1400:134:1,0.17
Scophthalmus,maximus,43.25,4.75,1400:134:2,0.17
Scophthalmus,maximus,43.75,4.25,1400:134:3,0.17
Scophthalmus,maximus,40.25,8.25,1400:208:1,0.03
Scophthalmus,maximus,40.25,8.75,1400:208:2,0.04
Scophthalmus,maximus,40.75,8.25,1400:208:3,0.03
Scophthalmus,maximus,40.75,8.75,1400:208:4,0.04
Scophthalmus,maximus,40.25,9.75,1400:209:2,0.03
Scophthalmus,maximus,40.75,9.75,1400:209:4,0.03
Scophthalmus,maximus,41.25,8.25,1400:218:1,0.02
Scophthalmus,maximus,41.25,8.75,1400:218:2,0.02
Scophthalmus,maximus,41.75,8.75,1400:218:4,0.03
Scophthalmus,maximus,41.25,9.75,1400:219:2,0.01
Scophthalmus,maximus,41.75,9.25,1400:219:3,0.02
Scophthalmus,maximus,41.75,9.75,1400:219:4,0.02
Scophthalmus,maximus,42.25,8.75,1400:228:2,0.03
Scophthalmus,maximus,42.75,8.75,1400:228:4,0.05
Scophthalmus,maximus,42.25,9.75,1400:229:2,0.03
Scophthalmus,maximus,42.75,9.25,1400:229:3,0.03
Scophthalmus,maximus,42.75,9.75,1400:229:4,0.04
Scophthalmus,maximus,43.25,5.25,1400:235:1,0.16
Scophthalmus,maximus,43.25,5.75,1400:235:2,0.13
Scophthalmus,maximus,43.25,6.25,1400:236:1,0.11
Scophthalmus,maximus,43.25,6.75,1400:236:2,0.11
Scophthalmus,maximus,43.75,6.75,1400:236:4,0.1
Scophthalmus,maximus,43.75,7.25,1400:237:3,0.11
Scophthalmus,maximus,43.75,7.75,1400:237:4,0.08
Scophthalmus,maximus,43.75,8.25,1400:238:3,0.06
Scophthalmus,maximus,43.25,9.25,1400:239:1,0.05
Scophthalmus,maximus,43.25,9.75,1400:239:2,0.04
Scophthalmus,maximus,43.75,9.75,1400:239:4,0.04
Scophthalmus,maximus,44.25,8.25,1400:248:1,0.08
Scophthalmus,maximus,44.25,8.75,1400:248:2,0.06
Scophthalmus,maximus,44.25,9.25,1400:249:1,0.06
Scophthalmus,maximus,44.25,9.75,1400:249:2,0.09
Scophthalmus,maximus,40.75,12.75,1401:102:4,0.02
Scophthalmus,maximus,40.75,13.25,1401:103:3,0.03
Scophthalmus,maximus,40.75,13.75,1401:103:4,0.04
Scophthalmus,maximus,40.25,14.75,1401:104:2,0.04
Scophthalmus,maximus,40.75,14.25,1401:104:3,0.05
Scophthalmus,maximus,40.75,14.75,1401:104:4,0.04
Scophthalmus,maximus,41.75,11.75,1401:111:4,0.03
Scophthalmus,maximus,41.25,12.75,1401:112:2,0.04
Scophthalmus,maximus,41.75,12.25,1401:112:3,0.07
Scophthalmus,maximus,41.75,12.75,1401:112:4,0.05
Scophthalmus,maximus,41.25,13.25,1401:113:1,0.05
Scophthalmus,maximus,41.25,13.75,1401:113:2,0.08
Scophthalmus,maximus,42.25,10.25,1401:120:1,0.04
Scophthalmus,maximus,42.25,10.75,1401:120:2,0.04
Scophthalmus,maximus,42.75,10.25,1401:120:3,0.04
Scophthalmus,maximus,42.75,10.75,1401:120:4,0.13
Scophthalmus,maximus,42.25,11.25,1401:121:1,0.06
Scophthalmus,maximus,42.25,11.75,1401:121:2,0.09
Scophthalmus,maximus,42.75,11.25,1401:121:3,0.12
Scophthalmus,maximus,42.25,14.25,1401:124:1,0.06
Scophthalmus,maximus,42.25,14.75,1401:124:2,0.13
Scophthalmus,maximus,42.75,14.25,1401:124:3,0.07
Scophthalmus,maximus,43.25,10.25,1401:130:1,0.05
Scophthalmus,maximus,43.25,10.75,1401:130:2,0.13
Scophthalmus,maximus,43.75,10.25,1401:130:3,0.11
Scophthalmus,maximus,43.25,13.75,1401:133:2,0.07
Scophthalmus,maximus,43.25,14.25,1401:134:1,0.07
Scophthalmus,maximus,43.25,14.75,1401:134:2,0.04
Scophthalmus,maximus,43.75,14.25,1401:134:3,0.06
Scophthalmus,maximus,43.75,14.75,1401:134:4,0.04
Scophthalmus,maximus,44.25,10.25,1401:140:1,0.1
Scophthalmus,maximus,44.25,13.75,1401:143:2,0.12
Scophthalmus,maximus,44.75,13.75,1401:143:4,0.19
Scophthalmus,maximus,44.25,14.25,1401:144:1,0.08
Scophthalmus,maximus,44.75,14.75,1401:144:4,0.11
Scophthalmus,maximus,40.25,15.25,1401:205:1,0.03
Scophthalmus,maximus,40.25,15.75,1401:205:2,0.04
Scophthalmus,maximus,40.25,16.75,1401:206:2,0.03
Scophthalmus,maximus,40.25,17.25,1401:207:1,0.04
Scophthalmus,maximus,40.25,17.75,1401:207:2,0.04
Scophthalmus,maximus,40.75,17.25,1401:207:3,0.04
Scophthalmus,maximus,40.75,17.75,1401:207:4,0.04
Scophthalmus,maximus,40.25,18.25,1401:208:1,0.02
Scophthalmus,maximus,40.25,18.75,1401:208:2,0.02
Scophthalmus,maximus,40.75,18.25,1401:208:3,0.04
Scophthalmus,maximus,40.25,19.25,1401:209:1,0.02
Scophthalmus,maximus,40.25,19.75,1401:209:2,0.04
Scophthalmus,maximus,40.75,19.25,1401:209:3,0.06
Scophthalmus,maximus,41.75,15.25,1401:215:3,0.02
Scophthalmus,maximus,41.75,15.75,1401:215:4,0.05
Scophthalmus,maximus,41.25,16.25,1401:216:1,0.05
Scophthalmus,maximus,41.25,16.75,1401:216:2,0.05
Scophthalmus,maximus,41.75,16.25,1401:216:3,0.05
Scophthalmus,maximus,41.25,17.25,1401:217:1,0.04
Scophthalmus,maximus,41.25,19.25,1401:219:1,0.05
Scophthalmus,maximus,41.75,19.25,1401:219:3,0.07
Scophthalmus,maximus,42.25,15.25,1401:225:1,0.12
Scophthalmus,maximus,42.25,15.75,1401:225:2,0.12
Scophthalmus,maximus,42.75,15.25,1401:225:3,0.04
Scophthalmus,maximus,42.75,15.75,1401:225:4,0.04
Scophthalmus,maximus,42.25,16.25,1401:226:1,0.09
Scophthalmus,maximus,42.75,16.25,1401:226:3,0.03
Scophthalmus,maximus,42.75,16.75,1401:226:4,0.02
Scophthalmus,maximus,42.75,17.75,1401:227:4,0.02
Scophthalmus,maximus,42.25,18.25,1401:228:1,0.03
Scophthalmus,maximus,42.25,18.75,1401:228:2,0.05
Scophthalmus,maximus,42.75,18.25,1401:228:3,0.06
Scophthalmus,maximus,42.25,19.25,1401:229:1,0.08
Scophthalmus,maximus,43.25,15.25,1401:235:1,0.05
Scophthalmus,maximus,43.25,15.75,1401:235:2,0.05
Scophthalmus,maximus,43.75,15.25,1401:235:3,0.01
Scophthalmus,maximus,43.75,15.75,1401:235:4,0.01
Scophthalmus,maximus,43.25,17.25,1401:237:1,0.01
Scophthalmus,maximus,43.25,17.75,1401:237:2,0.03
Scophthalmus,maximus,44.25,15.25,1401:245:1,0.06
Scophthalmus,maximus,45.75,12.75,1401:352:4,0.15
Scophthalmus,maximus,45.75,13.25,1401:353:3,0.17
Scophthalmus,maximus,45.25,14.25,1401:354:1,0.02
Scophthalmus,maximus,45.25,14.75,1401:354:2,0.08
Scophthalmus,maximus,40.25,22.75,1402:102:2,0.11
Scophthalmus,maximus,40.75,22.75,1402:102:4,0.1
Scophthalmus,maximus,40.25,23.25,1402:103:1,0.08
Scophthalmus,maximus,40.25,23.75,1402:103:2,0.09
Scophthalmus,maximus,40.75,23.75,1402:103:4,0.07
Scophthalmus,maximus,40.25,24.25,1402:104:1,0.13
Scophthalmus,maximus,40.75,24.25,1402:104:3,0.12
Scophthalmus,maximus,40.75,24.75,1402:104:4,0.1
Scophthalmus,maximus,40.25,25.25,1402:205:1,0.14
Scophthalmus,maximus,40.25,25.75,1402:205:2,0.14
Scophthalmus,maximus,40.75,25.25,1402:205:3,0.04
Scophthalmus,maximus,40.75,25.75,1402:205:4,0.14
Scophthalmus,maximus,40.25,26.25,1402:206:1,0.14
Scophthalmus,maximus,40.25,26.75,1402:206:2,0.14
Scophthalmus,maximus,40.75,26.25,1402:206:3,0.14
Scophthalmus,maximus,40.75,26.75,1402:206:4,0.14
Scophthalmus,maximus,40.25,27.25,1402:207:1,0.16
Scophthalmus,maximus,56.75,0.25,1500:360:3,0.04
Scophthalmus,maximus,56.25,3.25,1500:363:1,0.17
Scophthalmus,maximus,57.25,2.75,1500:372:2,0.16
Scophthalmus,maximus,57.75,2.25,1500:372:3,0.09
Scophthalmus,maximus,58.25,2.25,1500:382:1,0.15
Scophthalmus,maximus,57.75,5.25,1500:475:3,0.08
Scophthalmus,maximus,54.75,19.25,1501:249:3,0.17
Scophthalmus,maximus,56.25,19.25,1501:469:1,0.08
Scophthalmus,maximus,58.75,19.75,1501:489:4,0.13
Scophthalmus,maximus,59.25,18.75,1501:498:2,0.12
Scophthalmus,maximus,59.25,19.25,1501:499:1,0.15
Scophthalmus,maximus,59.25,19.75,1501:499:2,0.15
Scophthalmus,maximus,59.75,19.25,1501:499:3,0.13
Scophthalmus,maximus,59.75,19.75,1501:499:4,0.13
Scophthalmus,maximus,54.75,20.75,1502:140:4,0.1
Scophthalmus,maximus,54.75,21.25,1502:141:3,0.04
Scophthalmus,maximus,55.25,21.25,1502:351:1,0.15
Scophthalmus,maximus,56.75,20.25,1502:360:3,0.04
Scophthalmus,maximus,57.75,22.75,1502:372:4,0.05
Scophthalmus,maximus,57.25,23.25,1502:373:1,0.04
Scophthalmus,maximus,57.25,23.75,1502:373:2,0.01
Scophthalmus,maximus,57.75,23.25,1502:373:3,0.05
Scophthalmus,maximus,57.75,24.25,1502:374:3,0.02
Scophthalmus,maximus,58.25,20.25,1502:380:1,0.16
Scophthalmus,maximus,58.75,20.75,1502:380:4,0.07
Scophthalmus,maximus,58.25,22.75,1502:382:2,0.09
Scophthalmus,maximus,58.75,22.25,1502:382:3,0.19
Scophthalmus,maximus,58.75,22.75,1502:382:4,0.11
Scophthalmus,maximus,58.25,23.25,1502:383:1,0.06
Scophthalmus,maximus,58.25,23.75,1502:383:2,0.06
Scophthalmus,maximus,58.75,23.25,1502:383:3,0.03
Scophthalmus,maximus,58.75,23.75,1502:383:4,0.04
Scophthalmus,maximus,58.25,24.25,1502:384:1,0.05
Scophthalmus,maximus,58.25,24.75,1502:384:2,0.03
Scophthalmus,maximus,59.25,20.25,1502:390:1,0.15
Scophthalmus,maximus,59.25,20.75,1502:390:2,0.15
Scophthalmus,maximus,59.75,20.25,1502:390:3,0.14
Scophthalmus,maximus,59.75,20.75,1502:390:4,0.14
Scophthalmus,maximus,59.25,21.25,1502:391:1,0.15
Scophthalmus,maximus,59.25,21.75,1502:391:2,0.15
Scophthalmus,maximus,59.75,21.25,1502:391:3,0.11
Scophthalmus,maximus,59.75,21.75,1502:391:4,0.08
Scophthalmus,maximus,59.25,22.25,1502:392:1,0.12
Scophthalmus,maximus,59.25,22.75,1502:392:2,0.1
Scophthalmus,maximus,59.75,22.25,1502:392:3,0.07
Scophthalmus,maximus,59.75,22.75,1502:392:4,0.08
Scophthalmus,maximus,59.25,23.25,1502:393:1,0.04
Scophthalmus,maximus,59.25,23.75,1502:393:2,0.03
Scophthalmus,maximus,59.75,23.25,1502:393:3,0.04
Scophthalmus,maximus,59.75,23.75,1502:393:4,0.03
Scophthalmus,maximus,59.25,24.25,1502:394:1,0.02
Scophthalmus,maximus,59.75,24.25,1502:394:3,0.01
Scophthalmus,maximus,59.75,24.75,1502:394:4,0.01
Scophthalmus,maximus,60.75,0.25,1600:100:3,0.09
Scophthalmus,maximus,60.25,19.75,1601:209:2,0.01
Scophthalmus,maximus,60.75,19.25,1601:209:3,0.01
Scophthalmus,maximus,60.75,19.75,1601:209:4,0.01
Scophthalmus,maximus,67.75,13.25,1601:373:3,0.17
Scophthalmus,maximus,68.75,13.75,1601:383:4,0.01
Scophthalmus,maximus,69.25,14.75,1601:394:2,0.15
Scophthalmus,maximus,68.25,15.25,1601:485:1,0.19
Scophthalmus,maximus,68.25,15.75,1601:485:2,0.06
Scophthalmus,maximus,68.25,16.25,1601:486:1,0.14
Scophthalmus,maximus,68.25,16.75,1601:486:2,0.18
Scophthalmus,maximus,68.75,16.25,1601:486:3,0.15
Scophthalmus,maximus,68.75,16.75,1601:486:4,0.18
Scophthalmus,maximus,68.25,17.25,1601:487:1,0.17
Scophthalmus,maximus,68.75,17.25,1601:487:3,0.17
Scophthalmus,maximus,69.25,17.25,1601:497:1,0.16
Scophthalmus,maximus,69.75,17.75,1601:497:4,0.18
Scophthalmus,maximus,69.25,18.25,1601:498:1,0.07
Scophthalmus,maximus,69.25,18.75,1601:498:2,0.1
Scophthalmus,maximus,69.75,18.75,1601:498:4,0.19
Scophthalmus,maximus,69.75,19.25,1601:499:3,0.05
Scophthalmus,maximus,69.75,19.75,1601:499:4,0.06
Scophthalmus,maximus,60.25,20.75,1602:100:2,0.01
Scophthalmus,maximus,60.75,20.25,1602:100:3,0.01
Scophthalmus,maximus,60.25,21.25,1602:101:1,0.01
Scophthalmus,maximus,60.25,21.75,1602:101:2,0.01
Scophthalmus,maximus,60.75,21.25,1602:101:3,0.01
Scophthalmus,maximus,60.25,22.25,1602:102:1,0.02
